id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
MESH:D000071017	Hyperekplexia	Hyperekplexias										D000071017
MESH:D000071056	Anorectal Malformations	Malformation, Anorectal | Malformations, Anorectal | Anorectal Malformation | Anorectal Anomalies | Anomalies, Anorectal | Anomaly, Anorectal | Anorectal Anomaly										D000071056
MESH:D000071057	Tardive Dyskinesia	Dyskinesias, Tardive | Dyskinesia, Tardive | Tardive Dyskinesias | Tardive Dystonia | Dystonias, Tardive | Dystonia, Tardive | Tardive Dystonias										D000071057
MESH:D000071064	Alert Fatigue, Health Personnel	Alarm Fatigue | Fatigue, Alarm | Alert Fatigue Health Personnel | Health Personnel Alert Fatigue										D000071064
MESH:D000071067	Pneumonia, Necrotizing	Necrotizing Pneumonias | Pneumonias, Necrotizing | Necrotizing Pneumonia										D000071067
MESH:D000071069	Multiple Chronic Conditions	Chronic Conditions, Multiple | Multiple Chronic Illnesses | Chronic Illnesses, Multiple | Multiple Chronic Health Conditions | Multiple Chronic Medical Conditions										D000071069
MESH:D000071070	Familial Multiple Lipomatosis	Familial Multiple Lipomatoses | Lipomatoses, Familial Multiple | Lipomatosis, Familial Multiple | Familial Multiple Lipomas | Familial Multiple Lipoma | Multiple Lipoma, Familial | Multiple Lipomas, Familial										D000071070
MESH:D000071071	Microaneurysm	Microaneurysms										D000071071
MESH:D000071072	Acute Febrile Encephalopathy	Acute Febrile Encephalopathies | Encephalopathies, Acute Febrile | Encephalopathy, Acute Febrile | Febrile Encephalopathies, Acute | Acute Encephalitis Syndrome | Acute Encephalitis Syndromes										D000071072
MESH:D000071074	Neonatal Sepsis	Neonatal Sepses | Sepses, Neonatal | Sepsis, Neonatal										D000071074
MESH:D000071075	Small Fiber Neuropathy	Neuropathies, Small Fiber | Neuropathy, Small Fiber | Small Fiber Neuropathies | Small Fibre Neuropathy | Neuropathies, Small Fibre | Neuropathy, Small Fibre | Small Fibre Neuropathies | Small Nerve Fiber Neuropathy										D000071075
MESH:D000071078	Stenosis, Pulmonary Vein	Pulmonary Vein Stenoses | Pulmonary Vein Stenosis | Stenoses, Pulmonary Vein | Vein Stenoses, Pulmonary | Vein Stenosis, Pulmonary										D000071078
MESH:D000071079	Stenosis, Pulmonary Artery	Artery Stenoses, Pulmonary | Artery Stenosis, Pulmonary | Pulmonary Artery Stenoses | Pulmonary Artery Stenosis | Stenoses, Pulmonary Artery										D000071079
MESH:D000071243	Zika Virus Infection	Infection, Zika Virus | Virus Infection, Zika | Zika Virus Disease | Disease, Zika Virus | Virus Disease, Zika | Zika Fever | Fever, Zika | ZikV Infection | Infection, ZikV										D000071243
MESH:D000071257	Emergence Delirium	Delirium, Emergence | Agitated Emergence | Emergence, Agitated | Emergence Agitation | Agitation, Emergence | Agitations, Emergence | Emergence Excitement | Excitement, Emergence | Postanesthetic Excitement | Excitement, Postanesthetic | Anesthesia Emergence Delirium | Delirium, Anesthesia Emergence | Emergence Delirium, Anesthesia | Postoperative Delirium | Delirium, Postoperative | Post-Operative Delirium | Delirium, Post-Operative | Post Operative Delirium										D000071257
MESH:D000071297	Acute Retroviral Syndrome	Retroviral Syndrome, Acute										D000071297
MESH:D000071298	Body Remains	Remains, Body										D000071298
MESH:D000071378	Bunion	Bunions										D000071378
MESH:D000071380	Fibromatosis, Plantar	Plantar Fibromatosis | Ledderhose's Disease | Ledderhose Disease										D000071380
MESH:D000071562	Fractures, Avulsion	Avulsion Fracture | Avulsion Fractures | Fracture, Avulsion | Sprain Fracture | Fracture, Sprain | Fractures, Sprain | Sprain Fractures										D000071562
MESH:D000071576	Crush Injuries	Crush Injury | Injuries, Crush | Injury, Crush										D000071576
MESH:D000071697	Cellulite	Cellulites										D000071697
MESH:D000071698	Latent Autoimmune Diabetes in Adults	Diabetes Mellitus Type 1.5 | LADA, Latent Autoimmune Diabetes in Adults | Latent Autoimmune Diabetes of Adults | Type 1.5 Diabetes Mellitus | Type 1.5 Diabetes | Diabetes, Type 1.5										D000071698
MESH:D000071699	Bilateral Vestibulopathy	Vestibulopathy, Bilateral | Bilateral Vestibular Deficiency | Vestibular Deficiency, Bilateral | Bilateral Vestibular Hypofunction | Hypofunction, Bilateral Vestibular | Vestibular Hypofunction, Bilateral | Bilateral Vestibular Insufficiency | Vestibular Insufficiency, Bilateral | Bilateral Vestibular Loss | Vestibular Loss, Bilateral | Vestibular Areflexia										D000071699
MESH:D000071700	Cone-Rod Dystrophies	Cone Rod Dystrophies | Cone-Rod Dystrophy | Cone Rod Dystrophy | Cone-Rod Degenerations | Cone-Rod Degeneration | Cone Rod Degenerations | Cone-Rod Retinal Dystrophy | Cone-Rod Retinal Dystrophies | Cone Rod Retinal Dystrophy | Retinal Dystrophies, Cone-Rod | Retinal Dystrophy, Cone-Rod | Retinal Cone-Rod Dystrophy | Cone-Rod Dystrophies, Retinal | Cone-Rod Dystrophy, Retinal | Retinal Cone-Rod Dystrophies | Retinal Cone Rod Dystrophy										D000071700
MESH:D000071896	Medically Unexplained Symptoms	Medically Unexplained Symptom | Symptom, Medically Unexplained | Symptoms, Medically Unexplained | Unexplained Symptom, Medically | Unexplained Symptoms, Medically | Somatic Symptoms | Somatic Symptom | Symptom, Somatic | Symptoms, Somatic										D000071896
MESH:D000071956	Myocardial Contusions	Contusion, Myocardial | Contusions, Myocardial | Heart Contusions | Contusion, Heart | Contusions, Heart | Heart Contusion | Contusio Cordis | Cordis, Contusio | Cardiac Contusion | Cardiac Contusions | Contusion, Cardiac | Contusions, Cardiac | Myocardial Contusion										D000071956
MESH:D000071960	Breast Carcinoma In Situ											D000071960
MESH:D000072039	Fracture Dislocation	Dislocation, Fracture | Dislocations, Fracture | Fracture Dislocations | Dislocation Fracture | Dislocation Fractures | Fracture, Dislocation | Fractures, Dislocation										D000072039
MESH:D000072042	Salter-Harris Fractures	Fractures, Salter-Harris | Salter Harris Fractures | Growth Plate Fractures | Fracture, Growth Plate | Fractures, Growth Plate | Growth Plate Fracture | Growth Plate Injuries | Growth Plate Injury										D000072042
MESH:D000072281	Lymphadenopathy	Lymphadenopathies | Adenopathy | Adenopathies										D000072281
MESH:D000072656	Breast Cancer Lymphedema	Breast Cancer Lymphedemas | Lymphedema, Breast Cancer | Breast Cancer Related Lymphedema | Breast Cancer Treatment-Related Lymphedema | Breast Cancer Treatment Related Lymphedema | Breast Cancer-Related Arm Lymphedema | Breast Cancer Related Arm Lymphedema										D000072656
MESH:D000072657	ST Elevation Myocardial Infarction	STEMI | ST Segment Elevation Myocardial Infarction | ST Elevated Myocardial Infarction										D000072657
MESH:D000072658	Non-ST Elevated Myocardial Infarction	Non ST Elevated Myocardial Infarction | NSTEMI | Non-ST-Elevation Myocardial Infarction | Infarction, Non-ST-Elevation Myocardial | Infarctions, Non-ST-Elevation Myocardial | Myocardial Infarction, Non-ST-Elevation | Myocardial Infarctions, Non-ST-Elevation | Non ST Elevation Myocardial Infarction | Non-ST-Elevation Myocardial Infarctions										D000072658
MESH:D000072659	Hypophysitis	Hypophysitides										D000072659
MESH:D000072660	Teratozoospermia	Teratozoospermias | Teratospermia | Teratospermias | Abnormal Spermatozoa | Abnormal Spermatozoas | Spermatozoa, Abnormal | Spermatozoas, Abnormal										D000072660
MESH:D000072661	Ciliopathies	Ciliopathy										D000072661
MESH:D000072662	Margins of Excision	Excision Margin | Excision Margins | Surgical Margins | Margins, Surgical | Margin, Surgical | Surgical Margin | Resection Margin | Margin, Resection | Margins, Resection | Resection Margins										D000072662
MESH:D000072663	Spontaneous Perforation	Perforation, Spontaneous | Perforations, Spontaneous | Spontaneous Perforations										D000072663
MESH:D000072676	Ankyloglossia	Ankyloglossias | Tongue Tie | Tongue Ties										D000072676
MESH:D000072716	Cancer Pain	Cancer Pains | Pain, Cancer | Pains, Cancer | Cancer-Associated Pain | Cancer Associated Pain | Cancer-Associated Pains | Pain, Cancer-Associated | Pains, Cancer-Associated | Cancer-Related Pain | Cancer Related Pain | Cancer-Related Pains | Pain, Cancer-Related | Pains, Cancer-Related | Neoplasm-Associated Pain | Neoplasm Associated Pain | Neoplasm-Associated Pains | Pain, Neoplasm-Associated | Pains, Neoplasm-Associated | Neoplasm-Related Pain | Neoplasm Related Pain | Neoplasm-Related Pains | Pain, Neoplasm-Related | Pains, Neoplasm-Related | Oncological Pain | Oncological Pains | Pain, Oncological | Pains, Oncological | Oncology Pain | Oncology Pains | Pain, Oncology | Pains, Oncology | Tumor-Associated Pain | Pains, Tumor-Associated | Pain, Tumor-Associated | Tumor Associated Pain | Tumor-Associated Pains | Tumor-Related Pain | Pains, Tumor-Related | Pain, Tumor-Related | Tumor Related Pain | Tumor-Related Pains										D000072716
MESH:D000072717	Tertiary Lymphoid Structures	Lymphoid Structures, Tertiary | Lymphoid Structure, Tertiary | Tertiary Lymphoid Structure | Ectopic Lymph Nodes | Ectopic Lymph Node | Lymph Node, Ectopic | Lymph Nodes, Ectopic | Ectopic Lymphoid-Like Structures | Ectopic Lymphoid-Like Structure | Ectopic Lymphoid Like Structures | Lymphoid-Like Structure, Ectopic | Lymphoid-Like Structures, Ectopic | Ectopic Lymphoid Follicles | Ectopic Lymphoid Follicle | Lymphoid Follicle, Ectopic | Lymphoid Follicles, Ectopic | Ectopic Lymphoid Tissues | Ectopic Lymphoid Tissue | Lymphoid Tissue, Ectopic | Lymphoid Tissues, Ectopic | Ectopic Lymphoid Organs | Ectopic Lymphoid Organ | Lymphoid Organ, Ectopic | Lymphoid Organs, Ectopic | Ectopic Lymphoid Formations | Ectopic Lymphoid Formation | Lymphoid Formation, Ectopic | Lymphoid Formations, Ectopic										D000072717
MESH:D000072736	Propofol Infusion Syndrome	Propofol Infusion Syndromes | Propofol-Related Infusion Syndrome | Propofol Related Infusion Syndrome | Propofol-Related Infusion Syndromes | Propofol Syndrome | Propofol Syndromes										D000072736
MESH:D000072742	Invasive Fungal Infections	Fungal Infection, Invasive | Infection, Invasive Fungal | Invasive Fungal Infection | Invasive Mycoses | Mycoses, Invasive | Disseminated Fungal Infection | Disseminated Fungal Infections | Fungal Infection, Disseminated | Infection, Disseminated Fungal										D000072742
MESH:D000072836	Surgical Wound	Surgical Wounds | Wounds, Surgical | Wound, Surgical | Surgical Incision | Incisions, Surgical | Incision, Surgical | Surgical Incisions										D000072836
MESH:D000072837	Chromothripsis	Chromothripses | Chromosome Shattering | Chromosome Shatterings | Shattering, Chromosome										D000072837
MESH:D000072861	Phobia, Social	Social Phobia | Social Phobias | Social Anxiety Disorder | Anxiety Disorder, Social | Disorder, Social Anxiety | Social Anxiety Disorders | Social Evaluation Phobia | Sociophobia | Sociophobias | Fear of Social Evaluation | Evaluation Fear, Social | Social Evaluation Fear | Phobia, Social Evaluation | Social Evaluation Phobias										D000072861
MESH:D000073296	Noncommunicable Diseases	Noncommunicable Disease | Noninfectious Diseases | Noninfectious Disease | Non-infectious Diseases | Non-infectious Disease | Non infectious Diseases | Non-communicable Diseases | Disease, Non-communicable | Non-communicable Disease | Non communicable Diseases										D000073296
MESH:D000073376	Epileptic Syndromes	Epileptic Syndrome | Syndromic Epilepsies | Epilepsies, Syndromic | Epilepsy, Syndromic | Syndromic Epilepsy | Epilepsy Syndromes | Epilepsy Syndrome										D000073376
MESH:D000073397	Occupational Stress	Occupational Stresses | Stress, Occupational | Work Stress | Stress, Work | Work Stresses | Occupational Strain | Occupational Strains | Strain, Occupational | Workplace Stress | Stress, Workplace | Workplace Stresses | Work Place Stress | Stress, Work Place | Work Place Stresses | Work-related Stress | Stress, Work-related | Work related Stress | Work-related Stresses | Work Strain | Strain, Work | Work Strains | Professional Stress | Professional Stresses | Stress, Professional | Job Stress | Job Stresses | Stress, Job | Job Strain | Job Strains | Strain, Job | Job-related Stress | Job related Stress | Job-related Stresses | Stress, Job-related										D000073397
MESH:D000073436	Microvascular Rarefaction	Microvascular Rarefactions | Rarefaction, Microvascular | Rarefactions, Microvascular | Microvasculature Rarefaction | Microvasculature Rarefactions | Rarefaction, Microvasculature | Rarefactions, Microvasculature | Vascular Rarefaction | Rarefactions, Vascular | Rarefaction, Vascular | Vascular Rarefactions										D000073436
MESH:D000073496	Frailty	Frailties | Frailness										D000073496
MESH:D000073605	Spotted Fever Group Rickettsiosis	Spotted Fever Group Rickettsioses | Spotted Fevers | Fever, Spotted | Fevers, Spotted | Spotted Fever										D000073605
MESH:D000073617	Transfusion-Related Acute Lung Injury	Transfusion Related Acute Lung Injury | Acute Lung Injury, Transfusion-Related | Acute Lung Injury, Transfusion Related | TRALI										D000073617
MESH:D000073618	Varicella Zoster Virus Infection											D000073618
MESH:D000073818	Procedural Pain											D000073818
MESH:D000073839	Trisomy 13 Syndrome	Bartholin-Patau Syndrome | Bartholin Patau Syndrome | Chromosome 13 Trisomy Syndrome | Patau's Syndrome | Pataus Syndrome | Trisomy 13 Syndromes | Patau Syndrome										D000073839
MESH:D000073842	Trisomy 18 Syndrome	Trisomy 18 Syndromes										D000073842
MESH:D000073872	Vascular Ring	Vascular Rings										D000073872
MESH:D000073923	Food Intolerance	Intolerance, Food | Food, Sensitivity										D000073923
MESH:D000073932	Food Addiction	Food Addictions										D000073932
MESH:D000074009	Tubular Sweat Gland Adenomas											D000074009
MESH:D000074021	Interatrial Block	Block, Interatrial | Interatrial Blocks | Interatrial Conduction Delay | Conduction Delay, Interatrial | Interatrial Conduction Delays										D000074021
MESH:D000074042	Cerebral Intraventricular Hemorrhage	Cerebral Intraventricular Hemorrhages | Hemorrhage, Cerebral Intraventricular | Intraventricular Hemorrhage, Cerebral | Cerebral Intraventricular Haemorrhage | Cerebral Intraventricular Haemorrhages | Haemorrhage, Cerebral Intraventricular | Intraventricular Haemorrhage, Cerebral | Intraventricular Haemorrhages, Cerebral										D000074042
MESH:D000074043	Night Eating Syndrome	Eating Syndrome, Night | Eating Syndromes, Night | Night Eating Syndromes										D000074043
MESH:D000074079	Undifferentiated Connective Tissue Diseases	Undifferentiated Connective Tissue Disease										D000074079
MESH:D000074270	Meconium Ileus	Ileus, Meconium										D000074270
MESH:D000074607	Opium Dependence	Dependence, Opium | Opium Addiction | Addiction, Opium										D000074607
MESH:D000074609	Marijuana Use	Marijuana Uses | Use, Marijuana | Uses, Marijuana										D000074609
MESH:D000074723	Oncogene Addiction	Addiction, Oncogene | Oncogenic Addiction | Addiction, Oncogenic										D000074723
MESH:D000074742	Median Arcuate Ligament Syndrome	Celiac Artery Stenosis from Compression by Median Arcuate Ligament of Diaphragm | Celiac Artery Compression Syndrome | Celiac Trunk Compression Syndrome | Dunbar Syndrome | Syndrome, Dunbar										D000074742
MESH:D000074924	Nut and Peanut Hypersensitivity	Nut and Peanut Allergies | Peanut and Tree Nut Hypersensitivity | Peanut and Tree Nut Allergies | Peanut and Tree Nut Allergy | Tree Nut and Peanut Allergy | Nut and Peanut Allergy | Peanut and Nut Allergy | Peanut and Nut Allergies										D000074924
MESH:D000074962	Kounis Syndrome	Allergic Acute Coronary Syndrome | Allergic Angina Syndrome | Allergic Angina Syndromes										D000074962
MESH:D000075067	Substance Abuse, Oral	Abuse, Oral Substance | Substance Abuses, Oral | Oral Substance Abuse										D000075067
MESH:D000075122	Smoldering Multiple Myeloma	Multiple Myeloma, Smoldering | Smoldering Multiple Myelomas | Asymptomatic Multiple Myeloma | Asymptomatic Multiple Myelomas | Multiple Myeloma, Asymptomatic | Multiple Myelomas, Asymptomatic | Smoldering Myeloma | Myeloma, Smoldering | Smoldering Myelomas										D000075122
MESH:D000075222	Essential Hypertension	Hypertension, Essential | Primary Hypertension | Hypertension, Primary | Hypertensions, Primary | Primary Hypertensions										D000075222
MESH:D000075224	Cardiac Conduction System Disease	Cardiac Conduction System Diseases										D000075224
MESH:D000075262	Hypoadrenocorticism, Familial	Familial Hypoadrenocorticism | Familial Hypoadrenocorticisms | Hypoadrenocorticisms, Familial										D000075262
MESH:D000075322	Heavy Metal Poisoning	Heavy Metal Poisonings | Metal Poisoning, Heavy | Metal Poisonings, Heavy | Poisoning, Heavy Metal | Poisonings, Heavy Metal										D000075322
MESH:D000075363	Immunoglobulin Light-chain Amyloidosis	Immunoglobulin Light-chain Amyloidoses | Immunoglobulin Light chain Amyloidosis | AL Amyloidosis | AL Amyloidoses | Primary Amyloidosis | Amyloidoses, Primary | Primary Amyloidoses | Monoclonal Immunoglobulin Deposition Disease | Primary Systemic Amyloidosis | Amyloidoses, Primary Systemic | Amyloidosis, Primary Systemic | Primary Systemic Amyloidoses | Systemic Amyloidoses, Primary | Systemic Amyloidosis, Primary | Amyloidosis, Primary | Amyloidosis, Immunoglobulin Light-chain | Amyloidosis, Immunoglobulin Light chain										D000075363
MESH:D000075529	Solitary Kidney	Single Kidney | Kidney, Single | Kidneys, Single | Single Kidneys | Single Functioning Kidney | Functioning Kidney, Single | Functioning Kidneys, Single | Kidney, Single Functioning | Kidneys, Single Functioning | Single Functioning Kidneys | Unilateral Renal Agenesis | Renal Agenesis, Unilateral | Solitary Functioning Kidney										D000075529
MESH:D000075562	Charles Bonnet Syndrome											D000075562
MESH:D000075662	Injection Site Reaction	Injection Site Reactions | Injection Site Adverse Event | Injection Site Event | Injection Site Events										D000075662
MESH:D000075902	Clinical Deterioration	Clinical Deteriorations | Deterioration, Clinical										D000075902
MESH:D000076042	Alcoholic Korsakoff Syndrome	Korsakoff Syndrome, Alcoholic | Alcohol-Induced Korsakoff Syndrome | Alcohol Induced Korsakoff Syndrome | Korsakoff Syndrome, Alcohol-Induced | Alcoholic Wernicke-Korsakoff Syndrome | Alcoholic Wernicke Korsakoff Syndrome | Wernicke-Korsakoff Syndrome, Alcoholic										D000076042
MESH:D000076064	Drug Misuse	Drug Misuses | Misuse, Drug										D000076064
MESH:D000076082	Travel-Related Illness	Illnesses, Travel-Related | Illness, Travel-Related | Travel Related Illness | Travel-Related Illnesses | Travel-Related Disease | Diseases, Travel-Related | Disease, Travel-Related | Travel Related Disease | Travel-Related Diseases | Travel-Related Health Problems | Health Problems, Travel-Related | Health Problem, Travel-Related | Problems, Travel-Related Health | Problem, Travel-Related Health | Travel-Related Health Problem | Travel Related Health Problems										D000076082
MESH:D000076263	Communicable Diseases, Imported	Communicable Disease, Imported | Disease, Imported Communicable | Diseases, Imported Communicable | Imported Communicable Disease | Imported Communicable Diseases | Imported Infections | Imported Infection | Infection, Imported | Infections, Imported | Imported Infectious Diseases | Disease, Imported Infectious | Diseases, Imported Infectious | Imported Infectious Disease | Infectious Disease, Imported | Infectious Diseases, Imported | Imported Diseases, Infectious | Disease, Infectious Imported | Diseases, Infectious Imported | Imported Disease, Infectious | Infectious Imported Disease | Infectious Imported Diseases										D000076263
MESH:D000076385	Diverticular Diseases	Diverticular Disease										D000076385
MESH:D000076984	Neonatal Brachial Plexus Palsy	Obstetrical Brachial Plexus Palsy | Obstetrical Brachial Plexus Lesion										D000076984
MESH:D000077162	Neurolymphomatosis	Neurolymphomatoses										D000077162
MESH:D000077192	Adenocarcinoma of Lung	Lung Adenocarcinomas | Lung Adenocarcinoma | Adenocarcinoma, Lung | Adenocarcinomas, Lung										D000077192
MESH:D000077195	Squamous Cell Carcinoma of Head and Neck	HNSCC | Head And Neck Squamous Cell Carcinomas | Carcinoma, Squamous Cell of Head and Neck | Squamous Cell Carcinoma of the Head and Neck | Head and Neck Squamous Cell Carcinoma | Squamous Cell Carcinoma, Head And Neck										D000077195
MESH:D000077207	Chondrosarcoma, Clear Cell	Clear Cell Chondrosarcoma | Chondrosarcomas, Clear Cell | Clear Cell Chondrosarcomas										D000077207
MESH:D000077216	Carcinoma, Ovarian Epithelial	Epithelial Carcinoma, Ovarian | Ovarian Epithelial Carcinomas | Ovarian Epithelial Carcinoma | Epithelial Ovarian Carcinoma | Carcinoma, Epithelial Ovarian | Epithelial Ovarian Carcinomas | Ovarian Carcinoma, Epithelial | Ovarian Epithelial Cancer | Cancer, Ovarian Epithelial | Epithelial Cancer, Ovarian | Ovarian Epithelial Cancers | Ovarian Cancer, Epithelial | Cancer, Epithelial Ovarian | Epithelial Ovarian Cancers | Epithelial Ovarian Cancer										D000077216
MESH:D000077260	Sleepiness	Somnolence										D000077260
MESH:D000077273	Thyroid Cancer, Papillary	Cancer, Papillary Thyroid | Cancers, Papillary Thyroid | Papillary Thyroid Cancer | Papillary Thyroid Cancers | Thyroid Cancers, Papillary | Papillary Thyroid Carcinoma | Thyroid Carcinoma, Papillary | Carcinoma, Papillary Thyroid | Carcinomas, Papillary Thyroid | Papillary Thyroid Carcinomas | Thyroid Carcinomas, Papillary | Papillary Carcinoma Of Thyroid										D000077273
MESH:D000077274	Nasopharyngeal Carcinoma	Carcinoma, Nasopharyngeal | Carcinomas, Nasopharyngeal | Nasopharyngeal Carcinomas										D000077274
MESH:D000077275	Craniofacial Fibrous Dysplasia	Craniofacial Fibrous Dysplasias | Fibrous Dysplasia, Craniofacial | Craniomaxillofacial Fibrous Dysplasia | Craniomaxillofacial Fibrous Dysplasias | Fibrous Dysplasia, Craniomaxillofacial										D000077275
MESH:D000077277	Esophageal Squamous Cell Carcinoma	Oesophageal Squamous Cell Carcinoma										D000077277
MESH:D000077295	Urinary Bladder, Underactive	Bladder, Underactive | Underactive Bladders | Underactive Bladder | Underactive Urinary Bladder | Underactive Urinary Bladders | Detrusor Underactivity | Underactivity, Detrusor										D000077295
MESH:D000077299	Healthcare-Associated Pneumonia	Healthcare Associated Pneumonia | Healthcare-Associated Pneumonias | Pneumonia, Healthcare-Associated | Nosocomial Pneumonia | Nosocomial Pneumonias | Pneumonia, Nosocomial										D000077299
MESH:D000077342	Post-Lyme Disease Syndrome	Post-Lyme Disease Syndromes | Syndrome, Post-Lyme Disease | Syndromes, Post-Lyme Disease | Chronic Lyme Disease | Lyme Disease, Chronic | Post Lyme Disease Syndrome										D000077342
MESH:D000077428	GATA2 Deficiency	GATA2 Deficiencies | GATA2 Haploinsufficiency | GATA2 Haploinsufficiencies | Immunodeficiency type 21 | MonoMac Syndrome | MonoMac Syndromes										D000077428
MESH:D000077684	Cauda Equina Syndrome	Cauda Equina Syndromes										D000077684
MESH:D000077733	Immunoglobulin G4-Related Disease	Immunoglobulin G4 Related Disease | Immunoglobulin G4-Related Diseases | IgG4-Associated Autoimmune Disease | Autoimmune Disease, IgG4-Associated | IgG4 Associated Autoimmune Disease | IgG4-Associated Autoimmune Diseases | IgG4-Related Disease | IgG4 Related Disease | IgG4-Related Diseases | IgG4-RD | IgG4 Related Systemic Disease										D000077733
MESH:D000077765	Cone Dystrophy	Cone Dystrophies | Dystrophies, Cone | Dystrophy, Cone										D000077765
MESH:D000077777	Myopericytoma	Myopericytomas										D000077777
MESH:D000077779	Pancreatic Intraductal Neoplasms	Intraductal Neoplasm, Pancreatic | Intraductal Neoplasms, Pancreatic | Neoplasm, Pancreatic Intraductal | Pancreatic Intraductal Neoplasm										D000077779
MESH:D000077962	Body-Weight Trajectory	Body-Weight Trajectories | Body Weight Trajectory | Trajectories, Body-Weight | Trajectory, Body-Weight | Weight Trajectory | Trajectories, Weight | Trajectory, Weight | Weight Trajectories										D000077962
MESH:D000078064	Gestational Weight Gain	Weight Gain, Gestational | Maternal Weight Gain | Weight Gain, Maternal | Pregnancy Weight Gain | Weight Gain, Pregnancy										D000078064
MESH:D000079262	Pregnancy in Obesity	Maternal Obesity | Obesity in Pregnancy | Obesity, Maternal										D000079262
MESH:D000079263	Vaccine-Preventable Diseases	Diseases, Vaccine-Preventable | Disease, Vaccine-Preventable | Vaccine-Preventable Disease | Vaccine Preventable Diseases | Diseases, Vaccine Preventable | Preventable Diseases, Vaccine | Preventable Disease, Vaccine | Vaccine Preventable Disease										D000079263
MESH:D000079426	Vector Borne Diseases	Vector Borne Disease | Vectorborne Diseases | Vectorborne Disease | Vector-Borne Diseases | Vector-Borne Disease										D000079426
MESH:D000079524	Narcotic-Related Disorders	Disorder, Narcotic-Related | Narcotic-Related Disorder | Narcotic Related Disorders										D000079524
MESH:D000079562	Rumination Syndrome	Rumination Syndromes | Rumination Disorders | Rumination Disorder | Merycism										D000079562
MESH:D000079564	Globus Sensation	Globus Sensations | Sensation, Globus | Globus Hystericus | Globus Pharyngeus										D000079564
MESH:D000079689	Opioid-Induced Constipation	Constipation, Opioid-Induced | Opioid Induced Constipation | Opioid-Induced Constipations | Opiate-Induced Constipation | Constipation, Opiate-Induced | Opiate Induced Constipation | Opiate-Induced Constipations										D000079689
MESH:D000079690	Postoperative Cognitive Complications	Cognitive Complication, Postoperative | Complication, Postoperative Cognitive | Postoperative Cognitive Complication | Postoperative Cognitive Decline | Cognitive Decline, Postoperative | Decline, Postoperative Cognitive | Postoperative Cognitive Dysfunction | Cognitive Dysfunction, Postoperative | Dysfunction, Postoperative Cognitive										D000079690
MESH:D000079822	Extranodal Extension	Extracapsular Extension										D000079822
MESH:D000080037	Historical Trauma	Historical Traumas | Trauma, Historical | Intergenerational Trauma | Trauma, Intergenerational | Historic Trauma | Transgenerational Trauma | Transgenerational Traumas | Traumas, Transgenerational | Trauma, Transgenerational										D000080037
MESH:D000080038	Anomalous Left Coronary Artery											D000080038
MESH:D000080039	Univentricular Heart	Univentricular Hearts | Complex Single Ventricle | Complex Single Ventricles | Ventricle, Complex Single										D000080039
MESH:D000080041	Congenitally Corrected Transposition of the Great Arteries	Congenitally Corrected TGA | Congenitally Corrected TGAs | TGA, Congenitally Corrected | Congenitally Corrected Transposition | Congenitally Corrected Transpositions | Transposition, Congenitally Corrected | Congenitally Corrected Transposition of the Great Vessels										D000080041
MESH:D000080146	Avoidant Restrictive Food Intake Disorder	Food Neophobia | Food Neophobias | Neophobia, Food | ARFID										D000080146
MESH:D000080203	Hamman-Rich Syndrome	Hamman Rich Syndrome | Acute Interstitial Pneumonia | Acute Interstitial Pneumonias | Interstitial Pneumonia, Acute | Pneumonia, Acute Interstitial | Acute Interstitial Pneumonitis | Acute Interstitial Pneumonitides | Interstitial Pneumonitis, Acute | Pneumonitis, Acute Interstitial | Hamman-Rich Disease | Hamman Rich Disease										D000080203
MESH:D000080222	Pancreaticobiliary Maljunction	Maljunction, Pancreaticobiliary | Pancreaticobiliary Maljunctions | Anomalous Pancreaticobiliary Ductal Union | Anomalous Pancreaticobiliary Junction | Anomalous Pancreaticobiliary Junctions | Junction, Anomalous Pancreaticobiliary | Pancreaticobiliary Junction, Anomalous										D000080222
MESH:D000080223	Chronic Urticaria	Chronic Urticarias | Urticaria, Chronic										D000080223
MESH:D000080311	Synesthesia	Synesthesias										D000080311
MESH:D000080322	Cyclodialysis Clefts	Cleft, Cyclodialysis | Cyclodialysis Cleft										D000080322
MESH:D000080323	Uveal Effusion Syndrome	Uveal Effusion Syndromes										D000080323
MESH:D000080324	Choroidal Effusions	Choroidal Effusion | Effusion, Choroidal | Ciliochoroidal Effusions | Ciliochoroidal Effusion | Effusion, Ciliochoroidal										D000080324
MESH:D000080343	Meibomian Gland Dysfunction	Dysfunction, Meibomian Gland | Meibomian Gland Dysfunctions | MG Dysfunction | MG Dysfunctions										D000080343
MESH:D000080344	Optic Nerve Hypoplasia	Hypoplasia, Optic Nerve										D000080344
MESH:D000080345	Familial Exudative Vitreoretinopathies	Exudative Vitreoretinopathy, Familial | Vitreoretinopathy, Familial Exudative | Familial Exudative Vitreoretinopathy										D000080345
MESH:D000080346	Retinal Arterial Macroaneurysm	Macroaneurysm, Retinal Arterial | Retinal Arterial Macroaneurysms | Retinal Macroaneurysm | Macroaneurysm, Retinal | Retinal Macroaneurysms | Retinal Arteriolar Macroaneurysm | Arteriolar Macroaneurysm, Retinal | Macroaneurysm, Retinal Arteriolar | Retinal Arteriolar Macroaneurysms										D000080346
